Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
PARC IMPERIAL,"1,780,000","2,303.5",773,14 Oct 2020,253 PASIR PANJANG ROAD #05-05,Resale,Strata,214,"8,318",-,Condominium,1,Freehold,2010,Private,118618,05,11,Central Region,Queenstown
LUCKY HILL,"2,420,000","1,851.41","1,307",14 Oct 2020,63 JALAN LIMAU NIPIS,Resale,Land,172,"14,070",-,Terrace House,1,999 yrs from 01/04/1878,1986,Private,468312,16,46,East Region,Bedok
THE RAINFOREST,"1,075,000","1,130.22",951,14 Oct 2020,339 CHOA CHU KANG AVENUE 3 #02-20,Resale,Strata,105,"10,238",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,Private,689873,23,68,West Region,Choa Chu Kang
HILLTOP GROVE,"1,040,000","1,237.86",840,14 Oct 2020,134B HILLVIEW AVENUE #09-04,Resale,Strata,115,"9,043",-,Condominium,1,99 yrs from 12/06/1996,2001,Private,669621,23,66,West Region,Bukit Batok
VILLA MARTIA,"1,600,000","1,248.62","1,281",14 Oct 2020,11 MARTIA ROAD #02-06,Resale,Strata,116,"13,793",-,Condominium,1,Freehold,2000,Private,424808,15,42,East Region,Bedok
THE PROMENADE@PELIKAT,"975,000",968.76,"1,006",14 Oct 2020,183 JALAN PELIKAT #03-55,Resale,Strata,90,"10,833",-,Apartment,1,Freehold,2015,Private,537643,19,53,North East Region,Hougang
THE RIVERINE BY THE PARK,"2,100,000","1,205.57","1,742",14 Oct 2020,398 KALLANG ROAD #17-03,Resale,Strata,112,"18,750",-,Apartment,1,Freehold,2010,Private,339098,12,33,Central Region,Kallang
PARKVIEW APARTMENTS,"820,000","1,119.46",732,14 Oct 2020,1 BUKIT BATOK STREET 25 #06-11,Resale,Strata,104,"7,885",-,Apartment,1,99 yrs from 01/05/1994,1998,Private,658882,23,65,West Region,Bukit Batok
MARTIN MODERN,"3,606,200","1,420.85","2,538",15 Oct 2020,10 MARTIN PLACE #04-12,New Sale,Strata,132,"27,320","3,478,200",Condominium,1,99 yrs from 28/09/2016,Uncompleted,Private,237963,09,23,Central Region,River Valley
SEASIDE RESIDENCES,"1,378,000",678.13,"2,032",15 Oct 2020,16 SIGLAP LINK #24-21,New Sale,Strata,63,"21,873",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,N.A,448872,15,44,East Region,Bedok
JADESCAPE,"2,433,700","1,420.85","1,713",15 Oct 2020,4 SHUNFU ROAD #06-17,New Sale,Strata,132,"18,437",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
STIRLING RESIDENCES,"1,445,000",678.13,"2,131",15 Oct 2020,23 STIRLING ROAD #31-14,New Sale,Strata,63,"22,937",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
THE GARDEN RESIDENCES,"2,785,400","1,980.58","1,406",15 Oct 2020,5 SERANGOON NORTH VIEW #15-27,New Sale,Strata,184,"15,138",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554345,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"2,191,000","1,539.25","1,423",15 Oct 2020,5 SERANGOON NORTH VIEW #08-28,New Sale,Strata,143,"15,322",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554345,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,114,600",688.9,"1,618",15 Oct 2020,9 SERANGOON NORTH VIEW #03-37,New Sale,Strata,64,"17,416",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554347,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,182,200",688.9,"1,716",15 Oct 2020,9 SERANGOON NORTH VIEW #14-37,New Sale,Strata,64,"18,472",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554347,19,55,North East Region,Serangoon
TREASURE AT TAMPINES,"1,257,000",914.94,"1,374",15 Oct 2020,49 TAMPINES LANE #07-166,New Sale,Strata,85,"14,788",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528461,18,52,East Region,Tampines
ONE PEARL BANK,"1,791,000",699.66,"2,560",15 Oct 2020,1 PEARL BANK #21-15,New Sale,Strata,65,"27,554",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,03,16,Central Region,Outram
PARC CLEMATIS,"1,206,000",721.19,"1,672",15 Oct 2020,8F JALAN LEMPENG #22-60,New Sale,Strata,67,"18,000",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,126740,05,12,West Region,Clementi
VERDALE,"1,041,100",613.55,"1,697",15 Oct 2020,10 DE SOUZA AVENUE #05-27,New Sale,Strata,57,"18,265",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599449,21,59,Central Region,Bukit Timah
MIDWOOD,"1,148,200",688.9,"1,667",15 Oct 2020,10 HILLVIEW RISE #15-15,New Sale,Strata,64,"17,941",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,HDB,667972,23,66,West Region,Bukit Batok
KOPAR AT NEWTON,"2,285,000","1,054.87","2,166",15 Oct 2020,6 MAKEWAY AVENUE #06-07,New Sale,Strata,98,"23,316",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
THE CANOPY,"988,000","1,194.8",827,15 Oct 2020,77 YISHUN AVENUE 11 #04-17,Resale,Strata,111,"8,901",-,Executive Condominium,1,99 yrs from 14/06/2010,2014,HDB,768861,27,76,North Region,Yishun
GRANDEUR 8,"1,560,000","1,420.85","1,098",15 Oct 2020,8 ANG MO KIO CENTRAL 3 #16-12,Resale,Strata,132,"11,818",-,Condominium,1,99 yrs from 16/07/2002,2005,HDB,567744,20,56,North East Region,Ang Mo Kio
CAVENAGH GARDENS,"1,930,000","1,550.02","1,245",15 Oct 2020,71 CAVENAGH ROAD #06-332,Resale,Strata,144,"13,403",-,Apartment,1,Freehold,-,Private,229623,09,22,Central Region,Newton
THE INTERLACE,"2,080,000","1,603.84","1,297",15 Oct 2020,216 DEPOT ROAD #10-70,Resale,Strata,149,"13,960",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109702,04,10,Central Region,Bukit Merah
HIGH PARK RESIDENCES,"835,000",678.13,"1,231",15 Oct 2020,21 FERNVALE ROAD #20-05,Resale,Strata,63,"13,254",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797637,28,79,North East Region,Sengkang
RIVER PLACE,"965,000",753.48,"1,281",15 Oct 2020,66 HAVELOCK ROAD #01-03,Resale,Strata,70,"13,786",-,Condominium,1,99 yrs from 07/11/1995,1999,Private,169661,03,16,Central Region,Singapore River
DE LENTE,"1,620,000","1,076.4","1,505",15 Oct 2020,104 HOLLAND ROAD #01-01,Resale,Strata,100,"16,200",-,Apartment,1,Freehold,2002,Private,278547,10,27,Central Region,Bukit Timah
THE MINTON,"1,068,888",979.52,"1,091",15 Oct 2020,14A HOUGANG STREET 11 #06-75,Resale,Strata,91,"11,746",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534070,19,53,North East Region,Hougang
HUME PARK II,"1,650,000","1,474.67","1,119",15 Oct 2020,23 HUME AVENUE #02-01,Resale,Strata,137,"12,044",-,Condominium,1,Freehold,1997,Private,598729,21,59,West Region,Bukit Batok
N.A.,"4,000,000","3,695.28","1,082",15 Oct 2020,60 JALAN GREJA,Resale,Land,343.3,"11,652",-,Semi-Detached House,1,Freehold,1980,Private,488923,16,48,East Region,Bedok
VILLA MARINA,"1,620,000","1,636.13",990,15 Oct 2020,27 JALAN SEMPADAN #01-04,Resale,Strata,152,"10,658",-,Condominium,1,99 yrs from 13/02/1995,1999,Private,457401,15,45,East Region,Bedok
ONE JERVOIS,"1,780,000","1,065.64","1,670",15 Oct 2020,9 JERVOIS CLOSE #01-19,Resale,Strata,99,"17,980",-,Condominium,1,Freehold,2009,Private,249105,10,24,Central Region,Tanglin
PARC OASIS,"1,040,000","1,227.1",848,15 Oct 2020,49 JURONG EAST AVENUE 1 #05-05,Resale,Strata,114,"9,123",-,Condominium,1,99 yrs from 01/12/1991,1994,Private,609781,22,60,West Region,Jurong East
ROCHELLE AT NEWTON,"2,770,000","1,743.77","1,589",15 Oct 2020,188 KENG LEE ROAD #17-02,Resale,Strata,162,"17,099",-,Condominium,1,99 yrs from 10/03/2008,2012,Private,308414,11,30,Central Region,Novena
CARIBBEAN AT KEPPEL BAY,"6,500,000","6,135.48","1,059",15 Oct 2020,28 KEPPEL BAY DRIVE #04-39,Resale,Strata,570,"11,404",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098649,04,09,Central Region,Bukit Merah
CASPIAN,"1,760,000","1,593.07","1,105",15 Oct 2020,60 LAKESIDE DRIVE #04-38,Resale,Strata,148,"11,892",-,Condominium,1,99 yrs from 17/03/2008,2012,HDB,648320,22,64,West Region,Jurong West
THE TENERIFFE,"2,648,000","3,121.56",848,15 Oct 2020,282 LAUREL WOOD AVENUE,Resale,Strata,290,"9,131",-,Terrace House,1,99 yrs from 07/09/1996,2003,Private,275924,10,27,Central Region,Bukit Timah
THE SUNNIDORA,"1,016,000",861.12,"1,180",15 Oct 2020,46 LORONG G TELOK KURAU #03-03,Resale,Strata,80,"12,700",-,Apartment,1,Freehold,2006,Private,426223,15,42,East Region,Bedok
THE AMERY,"2,680,000","2,314.26","1,158",15 Oct 2020,18 LORONG K TELOK KURAU #05-09,Resale,Strata,215,"12,465",-,Condominium,1,Freehold,2010,HDB,425781,15,42,East Region,Bedok
N.A.,"2,800,000","2,987.01",937,15 Oct 2020,93 LORONG TANGGAM,Resale,Land,277.5,"10,090",-,Terrace House,1,999 yrs from 01/01/1879,1992,Private,798774,28,79,North East Region,Sengkang
COTE D'AZUR,"1,750,000","1,313.21","1,333",15 Oct 2020,68 MARINE PARADE ROAD #03-20,Resale,Strata,122,"14,344",-,Condominium,1,99 yrs from 25/07/2001,2004,Private,449301,15,44,Central Region,Marine Parade
REGENCY PARK,"4,200,000","2,249.68","1,867",15 Oct 2020,5 NATHAN ROAD #01-04,Resale,Strata,209,"20,096",-,Condominium,1,Freehold,1990,Private,248727,10,24,Central Region,Tanglin
PEOPLE'S PARK COMPLEX,"465,000",409.03,"1,137",15 Oct 2020,1 PARK ROAD #10-732,Resale,Strata,38,"12,237",-,Apartment,1,99 yrs from 25/03/1968,1972,Private,059108,01,05,Central Region,Outram
SCOTTS SQUARE,"3,250,000",893.41,"3,638",15 Oct 2020,8 SCOTTS ROAD #31-02,Resale,Strata,83,"39,157",-,Apartment,1,Freehold,2011,Private,228238,09,22,Central Region,Orchard
TIVOLI GARDENS,"1,860,000","2,411.14",771,15 Oct 2020,45 TAI KENG PLACE,Resale,Land,224,"8,304",-,Terrace House,1,99 yrs from 28/02/1996,1998,HDB,534349,19,53,North East Region,Hougang
THE ALPS RESIDENCES,"888,000",688.9,"1,289",15 Oct 2020,113 TAMPINES STREET 86 #06-39,Resale,Strata,64,"13,875",-,Condominium,1,99 yrs from 03/08/2015,2019,Private,528536,18,52,East Region,Tampines
N.A.,"2,780,000","1,860.02","1,495",15 Oct 2020,30 TOH TUCK CLOSE,Resale,Land,172.8,"16,088",-,Terrace House,1,Freehold,1994,HDB,596991,21,59,Central Region,Bukit Timah
THE HILLSIDE,"1,730,000","1,646.89","1,050",15 Oct 2020,341 UPPER BUKIT TIMAH ROAD #01-02,Resale,Strata,153,"11,307",-,Condominium,1,Freehold,2001,Private,588195,21,58,West Region,Bukit Batok
RIVERSAILS,"560,000",505.91,"1,107",15 Oct 2020,2 UPPER SERANGOON CRESCENT #08-05,Resale,Strata,47,"11,915",-,Condominium,1,99 yrs from 07/12/2011,2016,Private,534035,19,53,North East Region,Hougang
CHOON KIM HOUSE,"1,055,000","1,054.87","1,000",15 Oct 2020,780 UPPER SERANGOON ROAD #03-03,Resale,Strata,98,"10,765",-,Apartment,1,Freehold,2000,Private,534649,19,53,North East Region,Hougang
RIO VISTA,"913,000","1,248.62",731,15 Oct 2020,30 UPPER SERANGOON VIEW #04-40,Resale,Strata,116,"7,871",-,Condominium,1,99 yrs from 02/01/2001,2004,Private,534208,19,53,North East Region,Hougang
HERITAGE VIEW,"1,820,000","1,463.9","1,243",15 Oct 2020,6 DOVER RISE #13-06,Resale,Strata,136,"13,382",-,Condominium,1,99 yrs from 12/08/1996,2000,HDB,138678,05,13,Central Region,Queenstown
SELETAR SPRINGS CONDOMINIUM,"955,000","1,302.44",733,15 Oct 2020,108 GERALD DRIVE #03-37,Resale,Strata,121,"7,893",-,Condominium,1,99 yrs from 12/08/1997,2000,Private,799035,28,79,North East Region,Hougang
THE MAKENA,"1,900,000","1,291.68","1,471",15 Oct 2020,121 MEYER ROAD #08-02,Resale,Strata,120,"15,833",-,Condominium,1,Freehold,1998,Private,437932,15,43,Central Region,Marine Parade
THE SHAUGHNESSY,"1,650,000","3,315.31",498,15 Oct 2020,160 MILTONIA CLOSE,Resale,Strata,308,"5,357",-,Terrace House,1,99 yrs from 19/03/2001,2006,HDB,768266,27,76,North Region,Yishun
CHANGI COURT,"968,000",968.76,999,15 Oct 2020,704 UPPER CHANGI ROAD EAST #02-06,Resale,Strata,90,"10,756",-,Condominium,1,Freehold,1997,HDB,486834,16,48,East Region,Tampines
HERON BAY,"941,800","1,033.34",911,15 Oct 2020,51 UPPER SERANGOON VIEW #08-02,Resale,Strata,96,"9,810",-,Executive Condominium,1,99 yrs from 04/06/2012,2015,HDB,534020,19,53,North East Region,Hougang
REGENT HEIGHTS,"860,000","1,162.51",740,15 Oct 2020,52 BUKIT BATOK EAST AVENUE 5 #10-06,Resale,Strata,108,"7,963",-,Condominium,1,99 yrs from 07/11/1995,1999,HDB,659802,23,65,West Region,Bukit Batok
ECO SANCTUARY,"908,000",731.95,"1,241",15 Oct 2020,61 CHESTNUT AVENUE #04-08,Resale,Strata,68,"13,353",-,Condominium,1,99 yrs from 25/04/2012,2016,Private,679522,23,67,West Region,Bukit Panjang
ECO SANCTUARY,"937,000",699.66,"1,339",15 Oct 2020,63 CHESTNUT AVENUE #20-11,Resale,Strata,65,"14,415",-,Condominium,1,99 yrs from 25/04/2012,2016,Private,679523,23,67,West Region,Bukit Panjang
SERANGOON GARDEN ESTATE,"3,900,000","2,640.41","1,477",15 Oct 2020,33 CONWAY GROVE,Resale,Land,245.3,"15,899",-,Terrace House,1,999 yrs from 01/01/1955,-,Private,558215,19,55,North East Region,Serangoon
EVELYN MANSIONS,"1,500,000",893.41,"1,679",15 Oct 2020,20 EVELYN ROAD #07-02,Resale,Strata,83,"18,072",-,Apartment,1,Freehold,1997,Private,309309,11,30,Central Region,Novena
ESTELLA GARDENS,"638,000",656.6,972,15 Oct 2020,23 FLORA ROAD #05-10,Resale,Strata,61,"10,459",-,Condominium,1,Freehold,1999,Private,509739,17,50,East Region,Pasir Ris
N.A.,"3,880,000","2,163.56","1,793",15 Oct 2020,55 LORONG PISANG EMAS,Resale,Land,201,"19,303",-,Semi-Detached House,1,Freehold,2015,Private,597872,21,59,Central Region,Bukit Timah
THE TRIZON,"2,720,000","1,593.07","1,707",15 Oct 2020,8 RIDGEWOOD CLOSE #09-09,Resale,Strata,148,"18,378",-,Condominium,1,Freehold,2012,HDB,276698,10,27,Central Region,Bukit Timah
MY MANHATTAN,"1,035,000",861.12,"1,202",15 Oct 2020,31 SIMEI STREET 3 #09-18,Resale,Strata,80,"12,938",-,Condominium,1,99 yrs from 11/08/2010,2014,HDB,529902,18,52,East Region,Tampines
EVERGREEN GARDEN,"4,950,000","3,787.85","1,307",15 Oct 2020,38 EVERGREEN GARDENS,Resale,Land,351.9,"14,066",-,Terrace House,1,Freehold,2011,HDB,468902,16,46,East Region,Bedok
THE BERTH BY THE COVE,"1,750,000","1,173.28","1,492",15 Oct 2020,222 OCEAN DRIVE #02-28,Resale,Strata,109,"16,055",-,Condominium,1,99 yrs from 18/03/2004,2006,Private,098619,04,09,Central Region,Southern Islands
BLOSSOM RESIDENCES,"1,200,000","1,539.25",780,15 Oct 2020,34 SEGAR ROAD #18-30,Resale,Strata,143,"8,392",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,Private,677723,23,67,West Region,Bukit Panjang
SPRINGHILL,"1,548,000","2,960.1",523,15 Oct 2020,2 SEMBAWANG WALK #01-45,Resale,Strata,275,"5,629",-,Terrace House,1,99 yrs from 07/01/2002,2005,Private,757616,27,75,North Region,Sembawang
BOATHOUSE RESIDENCES,"955,000",893.41,"1,069",15 Oct 2020,31 UPPER SERANGOON VIEW #09-21,Resale,Strata,83,"11,506",-,Condominium,1,99 yrs from 09/02/2011,2015,HDB,534043,19,53,North East Region,Hougang
ST FRANCIS LODGE,"1,250,000","1,227.1","1,019",15 Oct 2020,98 ST. FRANCIS ROAD #06-04,Resale,Strata,114,"10,965",-,Apartment,1,Freehold,1998,Private,328074,12,32,Central Region,Kallang
PARC SOPHIA,"950,000",624.31,"1,522",15 Oct 2020,12 ADIS ROAD #06-24,Resale,Strata,58,"16,379",-,Apartment,1,Freehold,2011,Private,229976,09,22,Central Region,Rochor
FLORIDIAN,"3,015,000","1,657.66","1,819",15 Oct 2020,967 BUKIT TIMAH ROAD #02-13,Resale,Strata,154,"19,578",-,Condominium,1,Freehold,2012,Private,589663,21,58,Central Region,Bukit Timah
LAKEHOLMZ,"1,200,000","1,313.21",914,15 Oct 2020,88 CORPORATION ROAD #16-15,Resale,Strata,122,"9,836",-,Condominium,1,99 yrs from 29/10/2001,2005,HDB,649823,22,64,West Region,Jurong West
VILLA CHANCERY,"3,500,000","2,055.92","1,702",15 Oct 2020,39 CHANCERY LANE #01-12,Resale,Strata,191,"18,325",-,Condominium,1,Freehold,1986,Private,309568,11,30,Central Region,Novena
HEDGES PARK CONDOMINIUM,"525,000",484.38,"1,084",15 Oct 2020,79 FLORA DRIVE #04-29,Resale,Strata,45,"11,667",-,Condominium,1,99 yrs from 28/07/2010,2015,HDB,506885,17,50,East Region,Pasir Ris
REFLECTIONS AT KEPPEL BAY,"3,043,810","1,625.36","1,873",15 Oct 2020,3 KEPPEL BAY VIEW #06-10,Resale,Strata,151,"20,158",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,098403,04,09,Central Region,Bukit Merah
QUEENS,"1,510,000","1,194.8","1,264",15 Oct 2020,16 STIRLING ROAD #24-14,Resale,Strata,111,"13,604",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148957,03,14,Central Region,Queenstown
THE CREST,"2,200,000","1,184.04","1,858",15 Oct 2020,103 PRINCE CHARLES CRESCENT #03-07,Resale,Strata,110,"20,000",-,Condominium,1,99 yrs from 21/12/2012,2017,Private,159018,03,15,Central Region,Bukit Merah
SCOTTS SQUARE,"2,122,700",624.31,"3,400",15 Oct 2020,8 SCOTTS ROAD #29-04,Resale,Strata,58,"36,598",-,Apartment,1,Freehold,2011,Private,228238,09,22,Central Region,Orchard
HEDGES PARK CONDOMINIUM,"1,050,000","1,087.16",966,15 Oct 2020,85 FLORA DRIVE #02-52,Resale,Strata,101,"10,396",-,Condominium,1,99 yrs from 28/07/2010,2015,HDB,506888,17,50,East Region,Pasir Ris
THE POIZ RESIDENCES,"1,430,000",839.59,"1,703",15 Oct 2020,10 MEYAPPA CHETTIAR ROAD #10-19,Resale,Strata,78,"18,333",-,Apartment,1,99 yrs from 17/11/2014,2018,HDB,358473,13,35,Central Region,Toa Payoh
SEASIDE RESIDENCES,"2,328,888","1,205.57","1,932",15 Oct 2020,12 SIGLAP LINK #11-15,Sub Sale,Strata,112,"20,794",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,HDB,448870,15,44,East Region,Bedok
HILLTOP GROVE,"1,880,000","3,175.38",592,15 Oct 2020,134B HILLVIEW AVENUE #09-03,Resale,Strata,295,"6,373",-,Condominium,1,99 yrs from 12/06/1996,2001,Private,669621,23,66,West Region,Bukit Batok
N.A.,"3,050,000","1,639.36","1,860",15 Oct 2020,44 NALLUR ROAD,Resale,Land,152.3,"20,026",-,Terrace House,1,Freehold,1988,Private,456660,15,45,East Region,Bedok
N.A.,"4,100,000","2,963.33","1,384",15 Oct 2020,28 LORONG PISANG BATU,Resale,Land,275.3,"14,893",-,Semi-Detached House,1,Freehold,1992,Private,597933,21,59,Central Region,Bukit Timah
THE TOPIARY,"1,038,000","1,119.46",927,15 Oct 2020,23 FERNVALE LANE #02-29,Resale,Strata,104,"9,981",-,Executive Condominium,1,99 yrs from 03/07/2012,2016,HDB,797501,28,79,North East Region,Sengkang
N.A.,"2,600,000","2,055.92","1,265",15 Oct 2020,43 JALAN GUMILANG,Resale,Land,191,"13,613",-,Terrace House,1,Freehold,-,Private,668882,23,66,West Region,Bukit Batok
TWIN FOUNTAINS,"1,330,000","1,399.32",950,15 Oct 2020,15A WOODLANDS AVENUE 6 #13-13,Resale,Strata,130,"10,231",-,Executive Condominium,1,99 yrs from 19/12/2012,2016,HDB,738996,25,73,North Region,Woodlands
PALM GARDENS,"860,000","1,205.57",713,15 Oct 2020,2E HONG SAN WALK #18-05,Resale,Strata,112,"7,679",-,Condominium,1,99 yrs from 12/08/1996,2000,Private,689051,23,68,West Region,Choa Chu Kang
RICCHEZZA,"785,000",602.78,"1,302",15 Oct 2020,94 LORONG M TELOK KURAU #03-03,Resale,Strata,56,"14,018",-,Apartment,1,Freehold,2010,Private,425399,15,42,East Region,Bedok
DUO RESIDENCES,"1,950,000",947.23,"2,059",15 Oct 2020,1 FRASER STREET #36-19,Resale,Strata,88,"22,159",-,Apartment,1,99 yrs from 01/07/2011,2017,HDB,189350,07,18,Central Region,Downtown Core
AFFINITY AT SERANGOON,"774,000",473.62,"1,634",15 Oct 2020,20 SERANGOON NORTH AVENUE 1 #03-12,New Sale,Strata,44,"17,591",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554337,19,55,North East Region,Serangoon
HIGH PARK RESIDENCES,"830,000",678.13,"1,224",15 Oct 2020,21 FERNVALE ROAD #15-05,Resale,Strata,63,"13,175",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797637,28,79,North East Region,Sengkang
THE HILLSIDE,"1,585,000","1,313.21","1,207",15 Oct 2020,341 UPPER BUKIT TIMAH ROAD #03-08,Resale,Strata,122,"12,992",-,Condominium,1,Freehold,2001,Private,588195,21,58,West Region,Bukit Batok
BREEZY MANSIONS,"1,000,688","1,054.87",949,15 Oct 2020,15 SANDILANDS ROAD #05-02,Resale,Strata,98,"10,211",-,Apartment,1,999 yrs from 01/01/1886,2002,HDB,546079,19,54,North East Region,Hougang
LE SHANTIER,"1,860,000","1,689.95","1,101",15 Oct 2020,4 SHAN ROAD #10-02,Resale,Strata,157,"11,847",-,Apartment,1,Freehold,1997,HDB,328106,12,32,Central Region,Novena
THE RAINFOREST,"930,000",947.23,982,15 Oct 2020,345 CHOA CHU KANG AVENUE 3 #14-29,Resale,Strata,88,"10,568",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689876,23,68,West Region,Choa Chu Kang
FORESTVILLE,"1,100,000","1,248.62",881,15 Oct 2020,30 WOODLANDS DRIVE 16 #12-22,Resale,Strata,116,"9,483",-,Executive Condominium,1,99 yrs from 06/08/2012,2016,Private,737769,25,73,North Region,Woodlands
SEASIDE RESIDENCES,"1,993,350","1,022.58","1,949",16 Oct 2020,18 SIGLAP LINK #25-34,New Sale,Strata,95,"20,983",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,Private,448873,15,44,East Region,Bedok
STIRLING RESIDENCES,"1,054,000",505.91,"2,083",16 Oct 2020,21 STIRLING ROAD #32-10,New Sale,Strata,47,"22,426",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148960,03,14,Central Region,Queenstown
RIVERFRONT RESIDENCES,"1,272,000","1,033.34","1,231",16 Oct 2020,49 HOUGANG AVENUE 7 #17-48,New Sale,Strata,96,"13,250",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533817,19,53,North East Region,Hougang
AMBER PARK,"2,700,540","1,108.69","2,436",16 Oct 2020,16 AMBER GARDENS #16-01,New Sale,Strata,103,"26,219",-,Condominium,1,Freehold,Uncompleted,Private,439961,15,43,Central Region,Marine Parade
RESIDENCE TWENTY-TWO,"2,070,000","1,216.33","1,702",16 Oct 2020,246 TELOK KURAU ROAD #05-01,New Sale,Strata,113,"18,319",-,Apartment,1,Freehold,Uncompleted,Private,423844,15,42,East Region,Bedok
VIEW AT KISMIS,"1,252,000",699.66,"1,789",16 Oct 2020,17 LORONG KISMIS #04-12,New Sale,Strata,65,"19,262",-,Apartment,1,99 yrs from 31/05/2019,Uncompleted,N.A,598010,21,59,Central Region,Bukit Timah
15 HOLLAND HILL,"7,568,200","2,497.25","3,031",16 Oct 2020,15 HOLLAND HILL #09-06,New Sale,Strata,232,"32,622",-,Apartment,1,Freehold,Uncompleted,N.A,278735,10,27,Central Region,Bukit Timah
SENGKANG GRAND RESIDENCES,"2,212,000","1,313.21","1,684",16 Oct 2020,80 COMPASSVALE BOW #13-36,New Sale,Strata,122,"18,131",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544570,19,54,North East Region,Sengkang
SENGKANG GRAND RESIDENCES,"1,268,800",764.24,"1,660",16 Oct 2020,88 COMPASSVALE BOW #04-71,New Sale,Strata,71,"17,870",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544574,19,54,North East Region,Sengkang
MIDWOOD,"781,100",484.38,"1,613",16 Oct 2020,10 HILLVIEW RISE #03-16,New Sale,Strata,45,"17,358",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,Private,667972,23,66,West Region,Bukit Batok
OLA,"1,264,000","1,054.87","1,198",16 Oct 2020,80 ANCHORVALE CRESCENT #05-22,New Sale,Strata,98,"12,898",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,N.A,544558,19,54,North East Region,Sengkang
PULLMAN RESIDENCES NEWTON,"1,297,000",462.85,"2,802",16 Oct 2020,18 DUNEARN ROAD #07-05,New Sale,Strata,43,"30,163",-,Apartment,1,Freehold,Uncompleted,N.A,309421,11,30,Central Region,Novena
PULLMAN RESIDENCES NEWTON,"1,777,000",667.37,"2,663",16 Oct 2020,18 DUNEARN ROAD #03-07,New Sale,Strata,62,"28,661",-,Apartment,1,Freehold,Uncompleted,Private,309421,11,30,Central Region,Novena
