Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
WHISTLER GRAND,"914,300",613.55,"1,490",14 Feb 2020,107 WEST COAST VALE #22-06,New Sale,Strata,57,"16,040",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126751,05,12,West Region,Clementi
MIRAGE TOWER,"2,360,000","1,367.03","1,726",14 Feb 2020,80 KIM SENG ROAD #05-02,Resale,Strata,127,"18,583",-,Condominium,1,Freehold,1996,Private,239426,09,23,Central Region,Singapore River
CYAN,"2,100,000","1,097.93","1,913",14 Feb 2020,6 KENG CHIN ROAD #02-05,Resale,Strata,102,"20,588",-,Condominium,1,Freehold,2014,Private,258709,10,25,Central Region,Tanglin
D'LEEDON,"1,680,000","1,076.4","1,561",14 Feb 2020,7 LEEDON HEIGHTS #11-17,Resale,Strata,100,"16,800",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,267953,10,26,Central Region,Bukit Timah
EIGHT COURTYARDS,"772,000",861.12,897,14 Feb 2020,10 CANBERRA DRIVE #12-14,Resale,Strata,80,"9,650",-,Condominium,1,99 yrs from 20/09/2010,2014,HDB,768142,27,76,North Region,Yishun
HUME PARK I,"1,400,000","1,270.15","1,102",14 Feb 2020,3 HUME AVENUE #06-06,Resale,Strata,118,"11,864",-,Condominium,1,Freehold,1995,Private,598719,21,59,West Region,Bukit Batok
CASTLE GREEN,"820,000",947.23,866,14 Feb 2020,487 YIO CHU KANG ROAD #07-16,Resale,Strata,88,"9,318",-,Condominium,1,99 yrs from 01/12/1993,1997,HDB,787059,26,78,North East Region,Ang Mo Kio
EASTPOINT GREEN,"733,000",958,765,14 Feb 2020,1 SIMEI STREET 3 #02-22,Resale,Strata,89,"8,236",-,Condominium,1,99 yrs from 24/04/1996,1999,HDB,529890,18,52,East Region,Tampines
ESPARINA RESIDENCES,"980,000","1,054.87",929,14 Feb 2020,121 COMPASSVALE BOW #04-24,Resale,Strata,98,"10,000",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,HDB,544818,19,54,North East Region,Sengkang
LE QUEST,"1,302,000",936.47,"1,390",14 Feb 2020,8 BUKIT BATOK STREET 41 #11-19,New Sale,Strata,87,"14,966",-,Apartment,1,99 yrs from 29/08/2016,Uncompleted,HDB,657993,23,65,West Region,Bukit Batok
H RESIDENCES,"650,000",548.96,"1,184",14 Feb 2020,50A LORONG H TELOK KURAU #03-03,Resale,Strata,51,"12,745",-,Apartment,1,Freehold,2014,Private,426049,15,42,East Region,Bedok
COASTAL BREEZE RESIDENCES,"1,160,000","1,334.74",869,14 Feb 2020,10 LOYANG BESAR CLOSE #04-07,Resale,Strata,124,"9,355",-,Condominium,1,99 yrs from 08/04/2008,2012,Private,509050,17,50,East Region,Pasir Ris
COMMONWEALTH TOWERS,"730,000",452.09,"1,615",14 Feb 2020,230 COMMONWEALTH AVENUE #07-02,Resale,Strata,42,"17,381",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149739,03,14,Central Region,Queenstown
AVENUE SOUTH RESIDENCE,"1,385,000",656.6,"2,109",14 Feb 2020,11 SILAT AVENUE #16-28,New Sale,Strata,61,"22,705",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,168877,03,16,Central Region,Bukit Merah
PARC CLEMATIS,"1,141,000",721.19,"1,582",14 Feb 2020,8 JALAN LEMPENG #12-14,New Sale,Strata,67,"17,030",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128796,05,12,West Region,Clementi
AFFINITY AT SERANGOON,"849,000",538.2,"1,577",14 Feb 2020,30 SERANGOON NORTH AVENUE 1 #05-72,New Sale,Strata,50,"16,980",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554342,19,55,North East Region,Serangoon
RIVERPARC RESIDENCE,"1,680,000","2,432.66",691,14 Feb 2020,100 PUNGGOL DRIVE #18-24,Resale,Strata,226,"7,434",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,HDB,828799,19,82,North East Region,Punggol
N.A.,"3,280,000",782.54,"4,191",14 Feb 2020,90 SOPHIA ROAD,Resale,Land,72.7,"45,117",-,Terrace House,1,Freehold,-,Private,228160,09,22,Central Region,Rochor
THE CENTREPOINT,"3,050,502","1,173.28","2,600",14 Feb 2020,176A ORCHARD ROAD #04-53,Resale,Strata,109,"27,986",-,Apartment,1,99 yrs from 17/08/1979,1983,N.A,238844,09,23,Central Region,Orchard
TANAMERA CREST,"955,000","1,205.57",792,14 Feb 2020,8 PARI DEDAP WALK #04-13,Resale,Strata,112,"8,527",-,Condominium,1,99 yrs from 20/06/2000,2004,HDB,486061,16,48,East Region,Bedok
MI CASA,"1,150,000","1,259.39",913,14 Feb 2020,317 CHOA CHU KANG AVENUE 3 #13-16,Resale,Strata,117,"9,829",-,Condominium,1,99 yrs from 25/08/2008,2012,HDB,689862,23,68,West Region,Choa Chu Kang
ONE DUSUN RESIDENCES,"1,015,000",656.6,"1,546",14 Feb 2020,1 JALAN DUSUN #13-06,Resale,Strata,61,"16,639",-,Apartment,1,Freehold,2016,Private,329363,12,32,Central Region,Novena
TRELLIS TOWERS,"2,380,000","1,646.89","1,445",14 Feb 2020,700 LORONG 1 TOA PAYOH #12-15,Resale,Strata,153,"15,556",-,Condominium,1,Freehold,2000,HDB,319773,12,31,Central Region,Toa Payoh
PAVILION PARK,"3,000,000","1,615.68","1,857",14 Feb 2020,28 PAVILION GREEN,Resale,Land,150.1,"19,987",-,Terrace House,1,Freehold,2014,HDB,658313,23,65,West Region,Bukit Batok
MEYERHOUSE,"8,240,000","3,444.48","2,392",14 Feb 2020,128 MEYER ROAD #05-01,New Sale,Strata,320,"25,750",-,Condominium,1,Freehold,Uncompleted,Private,437938,15,43,Central Region,Marine Parade
Q BAY RESIDENCES,"628,000",516.67,"1,215",14 Feb 2020,3 TAMPINES STREET 86 #11-11,Resale,Strata,48,"13,083",-,Condominium,1,99 yrs from 21/08/2012,2016,HDB,528584,18,52,East Region,Tampines
THE WOODS,"1,738,000","4,014.97",433,14 Feb 2020,123 WESTWOOD AVENUE,Resale,Strata,373,"4,660",-,Terrace House,1,99 yrs from 09/03/2010,2013,HDB,648213,22,64,West Region,Jurong West
QUEENS PEAK,"1,869,000","1,001.05","1,867",14 Feb 2020,1 DUNDEE ROAD #41-08,New Sale,Strata,93,"20,097",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,Private,149456,03,14,Central Region,Queenstown
SERANGOON PARK,"2,300,000","1,779.29","1,293",14 Feb 2020,61 JALAN RIANG,Resale,Land,165.3,"13,914",-,Terrace House,1,Freehold,-,Private,359026,13,35,North East Region,Serangoon
SUMMERHILL,"1,248,000",947.23,"1,318",14 Feb 2020,52 HUME AVENUE #08-02,Resale,Strata,88,"14,182",-,Condominium,1,Freehold,2002,Private,596230,21,59,West Region,Bukit Batok
PIERMONT GRAND,"1,018,980",968.76,"1,052",14 Feb 2020,42 SUMANG WALK #05-44,New Sale,Strata,90,"11,322",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828626,19,82,North East Region,Punggol
LAKEHOLMZ,"1,375,000","1,496.2",919,14 Feb 2020,82 CORPORATION ROAD #13-06,Resale,Strata,139,"9,892",-,Condominium,1,99 yrs from 29/10/2001,2005,HDB,649820,22,64,West Region,Jurong West
PIERMONT GRAND,"1,061,910","1,044.11","1,017",14 Feb 2020,42 SUMANG WALK #03-46,New Sale,Strata,97,"10,948",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,Private,828626,19,82,North East Region,Punggol
BEDOK COURT,"850,000","1,194.8",711,14 Feb 2020,295 BEDOK SOUTH AVENUE 3 #15-03,Resale,Strata,111,"7,658",-,Condominium,1,99 yrs from 10/04/1982,1985,HDB,469296,16,46,East Region,Bedok
THE MILTONIA RESIDENCES,"795,000",839.59,947,14 Feb 2020,546 MILTONIA CLOSE #03-60,Resale,Strata,78,"10,192",-,Condominium,1,99 yrs from 30/11/2010,2014,HDB,768117,27,76,North Region,Yishun
THOMSON THREE,"1,750,000","1,140.98","1,534",14 Feb 2020,41 BRIGHT HILL DRIVE #17-06,Resale,Strata,106,"16,509",-,Apartment,1,99 yrs from 07/11/2012,2016,HDB,573893,20,57,Central Region,Bishan
TREASURE AT TAMPINES,"920,112",678.13,"1,357",14 Feb 2020,13 TAMPINES LANE #05-48,New Sale,Strata,63,"14,605",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528479,18,52,East Region,Tampines
PARC CANBERRA,"1,122,000","1,001.05","1,121",15 Feb 2020,15 CANBERRA WALK #04-32,New Sale,Strata,93,"12,065",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756948,27,75,North Region,Sembawang
PARC CANBERRA,"942,000",818.06,"1,151",15 Feb 2020,19 CANBERRA WALK #10-37,New Sale,Strata,76,"12,395",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
PARC CANBERRA,"906,000",818.06,"1,107",15 Feb 2020,19 CANBERRA WALK #01-37,New Sale,Strata,76,"11,921",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,126,000","1,001.05","1,125",15 Feb 2020,15 CANBERRA WALK #05-32,New Sale,Strata,93,"12,108",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756948,27,75,North Region,Sembawang
PARC CANBERRA,"1,169,000","1,001.05","1,168",15 Feb 2020,15 CANBERRA WALK #07-32,New Sale,Strata,93,"12,570",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756948,27,75,North Region,Sembawang
PARC CANBERRA,"1,069,000",947.23,"1,129",15 Feb 2020,5 CANBERRA WALK #08-09,New Sale,Strata,88,"12,148",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"1,036,000",925.7,"1,119",15 Feb 2020,19 CANBERRA WALK #06-38,New Sale,Strata,86,"12,047",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,032,000",925.7,"1,115",15 Feb 2020,19 CANBERRA WALK #05-38,New Sale,Strata,86,"12,000",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"947,000",882.65,"1,073",15 Feb 2020,19 CANBERRA WALK #07-41,New Sale,Strata,82,"11,549",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"976,000",925.7,"1,054",15 Feb 2020,19 CANBERRA WALK #01-39,New Sale,Strata,86,"11,349",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"891,000",818.06,"1,089",15 Feb 2020,19 CANBERRA WALK #08-40,New Sale,Strata,76,"11,724",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
PARC CANBERRA,"871,000",818.06,"1,065",15 Feb 2020,19 CANBERRA WALK #06-40,New Sale,Strata,76,"11,461",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
PARC CANBERRA,"982,000",947.23,"1,037",15 Feb 2020,19 CANBERRA WALK #13-37,New Sale,Strata,88,"11,159",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
PARC CANBERRA,"934,000",818.06,"1,142",15 Feb 2020,19 CANBERRA WALK #08-37,New Sale,Strata,76,"12,289",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,152,000","1,001.05","1,151",15 Feb 2020,15 CANBERRA WALK #10-32,New Sale,Strata,93,"12,387",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756948,27,75,North Region,Sembawang
PARC CANBERRA,"899,000",818.06,"1,099",15 Feb 2020,19 CANBERRA WALK #10-40,New Sale,Strata,76,"11,829",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,118,000","1,001.05","1,117",15 Feb 2020,13 CANBERRA WALK #03-28,New Sale,Strata,93,"12,022",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756947,27,75,North Region,Sembawang
PARC CANBERRA,"950,000",818.06,"1,161",15 Feb 2020,19 CANBERRA WALK #07-37,New Sale,Strata,76,"12,500",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,021,000",947.23,"1,078",15 Feb 2020,17 CANBERRA WALK #06-34,New Sale,Strata,88,"11,602",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"859,000",818.06,"1,050",15 Feb 2020,19 CANBERRA WALK #03-40,New Sale,Strata,76,"11,303",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"875,000",818.06,"1,070",15 Feb 2020,19 CANBERRA WALK #07-40,New Sale,Strata,76,"11,513",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,235,000","1,194.8","1,034",15 Feb 2020,7 CANBERRA WALK #11-16,New Sale,Strata,111,"11,126",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757066,27,75,North Region,Sembawang
PARC CANBERRA,"1,148,000","1,001.05","1,147",15 Feb 2020,7 CANBERRA WALK #09-16,New Sale,Strata,93,"12,344",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757066,27,75,North Region,Sembawang
PARC CANBERRA,"1,090,000",947.23,"1,151",15 Feb 2020,17 CANBERRA WALK #01-35,New Sale,Strata,88,"12,386",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756949,27,75,North Region,Sembawang
PARC CANBERRA,"986,000",925.7,"1,065",15 Feb 2020,17 CANBERRA WALK #03-33,New Sale,Strata,86,"11,465",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,056,000",947.23,"1,115",15 Feb 2020,17 CANBERRA WALK #07-34,New Sale,Strata,88,"12,000",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,008,000",925.7,"1,089",15 Feb 2020,3 CANBERRA WALK #10-05,New Sale,Strata,86,"11,721",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757064,27,75,North Region,Sembawang
PARC CANBERRA,"1,126,000","1,001.05","1,125",15 Feb 2020,7 CANBERRA WALK #05-16,New Sale,Strata,93,"12,108",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757066,27,75,North Region,Sembawang
PARC CANBERRA,"1,144,000","1,001.05","1,143",15 Feb 2020,15 CANBERRA WALK #08-32,New Sale,Strata,93,"12,301",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756948,27,75,North Region,Sembawang
PARC CANBERRA,"1,053,000",925.7,"1,138",15 Feb 2020,17 CANBERRA WALK #09-33,New Sale,Strata,86,"12,244",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,060,000",925.7,"1,145",15 Feb 2020,19 CANBERRA WALK #10-38,New Sale,Strata,86,"12,326",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,066,000",925.7,"1,152",15 Feb 2020,17 CANBERRA WALK #12-33,New Sale,Strata,86,"12,395",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,002,000",925.7,"1,082",15 Feb 2020,17 CANBERRA WALK #07-33,New Sale,Strata,86,"11,651",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,055,000",925.7,"1,140",15 Feb 2020,19 CANBERRA WALK #03-38,New Sale,Strata,86,"12,267",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,064,000",925.7,"1,149",15 Feb 2020,19 CANBERRA WALK #11-38,New Sale,Strata,86,"12,372",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,056,000",925.7,"1,141",15 Feb 2020,19 CANBERRA WALK #09-38,New Sale,Strata,86,"12,279",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
PARC CANBERRA,"959,000",882.65,"1,087",15 Feb 2020,19 CANBERRA WALK #03-42,New Sale,Strata,82,"11,695",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"995,000",882.65,"1,127",15 Feb 2020,19 CANBERRA WALK #10-42,New Sale,Strata,82,"12,134",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"955,000",882.65,"1,082",15 Feb 2020,19 CANBERRA WALK #02-42,New Sale,Strata,82,"11,646",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"959,000",882.65,"1,087",15 Feb 2020,19 CANBERRA WALK #01-42,New Sale,Strata,82,"11,695",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756950,27,75,North Region,Sembawang
AFFINITY AT SERANGOON,"1,206,000",753.48,"1,601",15 Feb 2020,18 SERANGOON NORTH AVENUE 1 #13-07,New Sale,Strata,70,"17,229",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554336,19,55,North East Region,Serangoon
PARC CANBERRA,"987,000",882.65,"1,118",15 Feb 2020,19 CANBERRA WALK #08-42,New Sale,Strata,82,"12,037",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,048,000",947.23,"1,106",15 Feb 2020,5 CANBERRA WALK #05-09,New Sale,Strata,88,"11,909",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"1,041,000",947.23,"1,099",15 Feb 2020,5 CANBERRA WALK #09-09,New Sale,Strata,88,"11,830",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"978,000",925.7,"1,056",15 Feb 2020,3 CANBERRA WALK #07-05,New Sale,Strata,86,"11,372",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,757064,27,75,North Region,Sembawang
LE QUEST,"1,472,000","1,022.58","1,439",15 Feb 2020,2 BUKIT BATOK STREET 41 #14-03,New Sale,Strata,95,"15,495",-,Apartment,1,99 yrs from 29/08/2016,Uncompleted,HDB,657990,23,65,West Region,Bukit Batok
PARC CANBERRA,"1,199,000","1,194.8","1,004",15 Feb 2020,9 CANBERRA WALK #11-20,New Sale,Strata,111,"10,802",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756945,27,75,North Region,Sembawang
PARC CANBERRA,"1,018,000",925.7,"1,100",15 Feb 2020,17 CANBERRA WALK #08-33,New Sale,Strata,86,"11,837",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,089,000",947.23,"1,150",15 Feb 2020,17 CANBERRA WALK #12-34,New Sale,Strata,88,"12,375",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,122,000","1,001.05","1,121",15 Feb 2020,13 CANBERRA WALK #04-28,New Sale,Strata,93,"12,065",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756947,27,75,North Region,Sembawang
PARC CANBERRA,"1,338,000","1,151.75","1,162",15 Feb 2020,5 CANBERRA WALK #10-11,New Sale,Strata,107,"12,505",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"1,239,000","1,151.75","1,076",15 Feb 2020,5 CANBERRA WALK #02-11,New Sale,Strata,107,"11,579",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"1,269,000","1,151.75","1,102",15 Feb 2020,5 CANBERRA WALK #07-11,New Sale,Strata,107,"11,860",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"881,000",818.06,"1,077",15 Feb 2020,19 CANBERRA WALK #02-40,New Sale,Strata,76,"11,592",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
TREASURE AT TAMPINES,"830,112",581.26,"1,428",15 Feb 2020,11 TAMPINES LANE #09-44,New Sale,Strata,54,"15,372",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528480,18,52,East Region,Tampines
PARC CANBERRA,"1,052,000",947.23,"1,111",15 Feb 2020,5 CANBERRA WALK #06-10,New Sale,Strata,88,"11,955",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"938,000",947.23,990,15 Feb 2020,19 CANBERRA WALK #13-40,New Sale,Strata,88,"10,659",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,251,000","1,151.75","1,086",15 Feb 2020,5 CANBERRA WALK #04-11,New Sale,Strata,107,"11,692",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"927,000",882.65,"1,050",15 Feb 2020,19 CANBERRA WALK #02-41,New Sale,Strata,82,"11,305",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"1,090,000",947.23,"1,151",15 Feb 2020,17 CANBERRA WALK #09-36,New Sale,Strata,88,"12,386",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,016,000",925.7,"1,098",15 Feb 2020,1 CANBERRA WALK #01-01,New Sale,Strata,86,"11,814",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757063,27,75,North Region,Sembawang
PARC CANBERRA,"1,069,000","1,076.4",993,15 Feb 2020,1 CANBERRA WALK #13-02,New Sale,Strata,100,"10,690",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757063,27,75,North Region,Sembawang
PARC CANBERRA,"1,110,000",958,"1,159",15 Feb 2020,1 CANBERRA WALK #11-03,New Sale,Strata,89,"12,472",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757063,27,75,North Region,Sembawang
PARC CANBERRA,"1,098,000",958,"1,146",15 Feb 2020,1 CANBERRA WALK #08-03,New Sale,Strata,89,"12,337",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757063,27,75,North Region,Sembawang
PARC CANBERRA,"907,000",818.06,"1,109",15 Feb 2020,19 CANBERRA WALK #12-40,New Sale,Strata,76,"11,934",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"889,000",818.06,"1,087",15 Feb 2020,19 CANBERRA WALK #04-40,New Sale,Strata,76,"11,697",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
PARC CANBERRA,"914,000",818.06,"1,117",15 Feb 2020,19 CANBERRA WALK #05-37,New Sale,Strata,76,"12,026",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
ROYALGREEN,"1,822,000",667.37,"2,730",15 Feb 2020,6 ANAMALAI AVENUE #03-35,New Sale,Strata,62,"29,387",-,Condominium,1,Freehold,Uncompleted,Private,279994,10,27,Central Region,Bukit Timah
PARC CANBERRA,"1,287,000","1,151.75","1,117",15 Feb 2020,5 CANBERRA WALK #08-11,New Sale,Strata,107,"12,028",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
PARC CANBERRA,"1,110,000",958,"1,159",15 Feb 2020,17 CANBERRA WALK #11-35,New Sale,Strata,89,"12,472",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,131,000",958,"1,181",15 Feb 2020,17 CANBERRA WALK #08-35,New Sale,Strata,89,"12,708",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
PARC CANBERRA,"1,130,000","1,001.05","1,129",15 Feb 2020,7 CANBERRA WALK #06-16,New Sale,Strata,93,"12,151",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,757066,27,75,North Region,Sembawang
PARC CANBERRA,"964,000",882.65,"1,092",15 Feb 2020,19 CANBERRA WALK #04-41,New Sale,Strata,82,"11,756",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
