Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
TREASURES @ G20,"670,000",947.23,707,20 Apr 2021,35 LORONG 20 GEYLANG #07-04,Resale,Strata,88,"7,614",-,Apartment,1,Freehold,2015,Private,398751,14,39,Central Region,Geylang
FOREST HILLS CONDOMINIUM,"968,000","1,227.1",789,20 Apr 2021,29 TRANSIT ROAD #02-12,Resale,Strata,114,"8,491",-,Condominium,1,99 yrs from 10/02/2000,2003,HDB,778905,26,77,North Region,Yishun
NORTHWOOD,"1,250,000","1,313.21",952,20 Apr 2021,68 JALAN MATA AYER #03-21,Resale,Strata,122,"10,246",-,Condominium,1,Freehold,2009,HDB,757487,27,75,North Region,Mandai
ATTITUDE AT KIM YAM,"730,000",333.68,"2,188",20 Apr 2021,1 KIM YAM ROAD #05-03,Resale,Strata,31,"23,548",-,Apartment,1,999 yrs from 01/07/1841,2011,HDB,239319,09,23,Central Region,River Valley
L'VIV,"1,950,000","1,001.05","1,948",20 Apr 2021,23 NEWTON ROAD #18-06,Resale,Strata,93,"20,968",-,Apartment,1,Freehold,2013,Private,307955,11,30,Central Region,Novena
JADESCAPE,"2,721,000","1,646.89","1,652",21 Apr 2021,12 SHUNFU ROAD #03-45,New Sale,Strata,153,"17,784",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575747,20,57,Central Region,Bishan
JADESCAPE,"2,773,000","1,646.89","1,684",21 Apr 2021,12 SHUNFU ROAD #05-45,New Sale,Strata,153,"18,124",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575747,20,57,Central Region,Bishan
CASA AL MARE,"1,177,000",764.24,"1,540",21 Apr 2021,75 JALAN LOYANG BESAR #01-07,New Sale,Strata,71,"16,577",-,Apartment,1,Freehold,Uncompleted,N.A,506930,17,50,East Region,Pasir Ris
STIRLING RESIDENCES,"1,493,000",904.18,"1,651",21 Apr 2021,21 STIRLING ROAD #40-05,New Sale,Strata,84,"17,774",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148960,03,14,Central Region,Queenstown
AFFINITY AT SERANGOON,"1,053,000",624.31,"1,687",21 Apr 2021,28 SERANGOON NORTH AVENUE 1 #03-56,New Sale,Strata,58,"18,155",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554341,19,55,North East Region,Serangoon
AMBER PARK,"2,271,240",947.23,"2,398",21 Apr 2021,16 AMBER GARDENS #06-04,New Sale,Strata,88,"25,810",-,Condominium,1,Freehold,Uncompleted,N.A,439961,15,43,Central Region,Marine Parade
WHISTLER GRAND,"1,198,020",764.24,"1,568",21 Apr 2021,107 WEST COAST VALE #33-05,New Sale,Strata,71,"16,874",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,N.A,126751,05,12,West Region,Clementi
PARC ESTA,"1,648,000",958,"1,720",21 Apr 2021,916 SIMS AVENUE #04-73,New Sale,Strata,89,"18,517",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,N.A,408974,14,40,Central Region,Geylang
THE FLORENCE RESIDENCES,"2,606,000","1,679.18","1,552",21 Apr 2021,91 HOUGANG AVENUE 2 #17-50,New Sale,Strata,156,"16,705",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538864,19,53,North East Region,Hougang
NORMANTON PARK,"1,380,275",775.01,"1,781",21 Apr 2021,45 NORMANTON PARK #20-07,New Sale,Strata,72,"19,170",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119027,05,11,Central Region,Queenstown
NORMANTON PARK,"953,000",527.44,"1,807",21 Apr 2021,59 NORMANTON PARK #12-70,New Sale,Strata,49,"19,449",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,HDB,117285,05,11,Central Region,Queenstown
RIVIERE,"2,190,000",839.59,"2,608",21 Apr 2021,3 JIAK KIM STREET #07-11,New Sale,Strata,78,"28,077",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169424,03,16,Central Region,Singapore River
MIDWOOD,"1,395,000",893.41,"1,561",21 Apr 2021,10 HILLVIEW RISE #08-13,New Sale,Strata,83,"16,807",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,HDB,667972,23,66,West Region,Bukit Batok
MIDWOOD,"1,326,000",785.77,"1,688",21 Apr 2021,8 HILLVIEW RISE #29-07,New Sale,Strata,73,"18,164",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,HDB,667971,23,66,West Region,Bukit Batok
FORETT AT BUKIT TIMAH,"1,876,000",979.52,"1,915",21 Apr 2021,34 TOH TUCK ROAD #02-28,New Sale,Strata,91,"20,615",-,Apartment,1,Freehold,Uncompleted,N.A,596712,21,59,Central Region,Bukit Timah
FORETT AT BUKIT TIMAH,"1,409,000",688.9,"2,045",21 Apr 2021,34A TOH TUCK ROAD #07-40,New Sale,Strata,64,"22,016",-,Apartment,1,Freehold,Uncompleted,N.A,596112,21,59,Central Region,Bukit Timah
LEEDON GREEN,"1,543,000",538.2,"2,867",21 Apr 2021,38 LEEDON HEIGHTS #12-58,New Sale,Strata,50,"30,860",-,Condominium,1,Freehold,Uncompleted,N.A,266078,10,26,Central Region,Bukit Timah
KI RESIDENCES AT BROOKVALE,"2,001,000","1,194.8","1,675",21 Apr 2021,20 BROOKVALE DRIVE #12-50,New Sale,Strata,111,"18,027",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599982,21,59,West Region,Clementi
THE GLYNDEBOURNE,"3,500,000","2,475.72","1,414",21 Apr 2021,38 TREVOSE CRESCENT #01-25,Resale,Strata,230,"15,217",-,Condominium,1,Freehold,2013,Private,297722,11,29,Central Region,Novena
CHANGI COURT,"1,200,000","1,162.51","1,032",21 Apr 2021,698 UPPER CHANGI ROAD EAST #02-02,Resale,Strata,108,"11,111",-,Condominium,1,Freehold,1997,Private,486828,16,48,East Region,Tampines
TREASURES @ G20,"518,000",452.09,"1,146",21 Apr 2021,35 LORONG 20 GEYLANG #03-07,Resale,Strata,42,"12,333",-,Apartment,1,Freehold,2015,HDB,398751,14,39,Central Region,Geylang
LA BRISA,"648,000",516.67,"1,254",21 Apr 2021,50 LORONG 28 GEYLANG #05-04,Resale,Strata,48,"13,500",-,Apartment,1,Freehold,2012,Private,398453,14,39,Central Region,Geylang
PARK 1 SUITES,"1,468,000","1,097.93","1,337",21 Apr 2021,8 LORONG 40 GEYLANG #06-02,Resale,Strata,102,"14,392",-,Apartment,1,Freehold,2017,Private,398054,14,39,Central Region,Geylang
SUNNY PALMS,"1,148,000","1,044.11","1,100",21 Apr 2021,65 LORONG G TELOK KURAU #02-06,Resale,Strata,97,"11,835",-,Condominium,1,Freehold,2004,Private,426323,15,42,East Region,Bedok
BARTLEY RIDGE,"735,000",462.85,"1,588",21 Apr 2021,44 MOUNT VERNON ROAD #09-40,Resale,Strata,43,"17,093",-,Condominium,1,99 yrs from 16/04/2012,2016,HDB,368062,13,36,Central Region,Toa Payoh
REGENCY PARK,"6,100,000","3,175.38","1,921",21 Apr 2021,9 NATHAN ROAD #14-02,Resale,Strata,295,"20,678",-,Condominium,1,Freehold,1990,Private,248730,10,24,Central Region,Tanglin
SOUTHBANK,"1,568,000",958,"1,637",21 Apr 2021,881 NORTH BRIDGE ROAD #32-10,Resale,Strata,89,"17,618",-,Apartment,1,99 yrs from 27/01/2006,2010,Private,198784,07,19,Central Region,Kallang
MANDARIN GARDENS,"1,910,000","1,786.82","1,069",21 Apr 2021,1 SIGLAP ROAD #06-01,Resale,Strata,166,"11,506",-,Condominium,1,99 yrs from 08/03/1982,1986,Private,448906,15,44,East Region,Bedok
ST THOMAS SUITES,"5,050,000","2,604.89","1,939",21 Apr 2021,31 ST. THOMAS WALK #08-01,Resale,Strata,242,"20,868",-,Condominium,1,Freehold,2010,Private,238141,09,23,Central Region,River Valley
Q BAY RESIDENCES,"596,600",527.44,"1,131",21 Apr 2021,1 TAMPINES STREET 86 #03-03,Resale,Strata,49,"12,176",-,Condominium,1,99 yrs from 21/08/2012,2016,HDB,528583,18,52,East Region,Tampines
LUTHERAN TOWERS,"1,820,000","1,915.99",950,21 Apr 2021,25 TAN KIM CHENG ROAD #08-25,Resale,Strata,178,"10,225",-,Apartment,1,103 yrs from 01/05/1974,-,Private,266625,10,26,Central Region,Bukit Timah
CASA MERAH,"1,390,000","1,216.33","1,143",21 Apr 2021,56 TANAH MERAH KECHIL AVENUE #05-13,Resale,Strata,113,"12,301",-,Apartment,1,99 yrs from 11/07/2006,2009,Private,465527,16,46,East Region,Bedok
SANCTUARY GREEN,"1,670,000","1,399.32","1,193",21 Apr 2021,187 TANJONG RHU ROAD #07-05,Resale,Strata,130,"12,846",-,Condominium,1,99 yrs from 17/03/1997,2003,Private,436925,15,43,Central Region,Kallang
ORANGE GROVE RESIDENCES,"4,600,000","2,389.61","1,925",21 Apr 2021,31 ORANGE GROVE ROAD #02-05,Resale,Strata,222,"20,721",-,Condominium,1,Freehold,2009,Private,258358,10,25,Central Region,Tanglin
BELLE VUE RESIDENCES,"4,500,000","2,271.2","1,981",21 Apr 2021,25 OXLEY WALK #04-23,Resale,Strata,211,"21,327",-,Condominium,1,Freehold,2010,Private,238595,09,23,Central Region,River Valley
THE PALETTE,"1,230,000","1,162.51","1,058",21 Apr 2021,117 PASIR RIS GROVE #06-51,Resale,Strata,108,"11,389",-,Condominium,1,99 yrs from 20/10/2010,2015,HDB,518173,18,51,East Region,Pasir Ris
ROSEWOOD SUITES,"1,500,000","2,303.5",651,21 Apr 2021,61 ROSEWOOD DRIVE #05-08,Resale,Strata,214,"7,009",-,Condominium,1,99 yrs from 25/02/2008,2011,Private,737873,25,73,North Region,Woodlands
THE SEA VIEW,"2,860,000","1,410.08","2,028",21 Apr 2021,35 AMBER ROAD #15-16,Resale,Strata,131,"21,832",-,Condominium,1,Freehold,2008,Private,439945,15,43,Central Region,Marine Parade
BAYSHORE PARK,"960,000",936.47,"1,025",21 Apr 2021,50 BAYSHORE ROAD #17-09,Resale,Strata,87,"11,034",-,Condominium,1,99 yrs from 17/03/1982,1986,HDB,469977,16,46,East Region,Bedok
FLORIDIAN,"1,780,000",936.47,"1,901",21 Apr 2021,965 BUKIT TIMAH ROAD #06-03,Resale,Strata,87,"20,460",-,Condominium,1,Freehold,2012,Private,589662,21,58,Central Region,Bukit Timah
FLORIDIAN,"2,750,000","1,345.5","2,044",21 Apr 2021,965 BUKIT TIMAH ROAD #09-07,Resale,Strata,125,"22,000",-,Condominium,1,Freehold,2012,Private,589662,21,58,Central Region,Bukit Timah
OPERA ESTATE,"2,800,000","1,632.9","1,715",21 Apr 2021,14 CARMEN TERRACE,Resale,Land,151.7,"18,457",-,Terrace House,1,Freehold,-,Private,459693,15,45,East Region,Bedok
THE WARREN,"1,050,000","1,237.86",848,21 Apr 2021,51 CHOA CHU KANG LOOP #10-24,Resale,Strata,115,"9,130",-,Condominium,1,99 yrs from 21/06/2001,2004,HDB,689682,23,68,West Region,Choa Chu Kang
REGENT GROVE,"818,000","1,162.51",704,21 Apr 2021,50 CHOA CHU KANG NORTH 7 #16-07,Resale,Strata,108,"7,574",-,Condominium,1,99 yrs from 17/05/1997,2000,HDB,689527,23,68,West Region,Choa Chu Kang
WINDERMERE,"912,000","1,442.38",632,21 Apr 2021,28 CHOA CHU KANG STREET 64 #04-03,Resale,Strata,134,"6,806",-,Executive Condominium,1,99 yrs from 03/03/1997,1999,HDB,689097,23,68,West Region,Choa Chu Kang
COMMONWEALTH TOWERS,"1,380,000",753.48,"1,832",21 Apr 2021,232 COMMONWEALTH AVENUE #12-20,Resale,Strata,70,"19,714",-,Condominium,1,99 yrs from 07/05/2013,2017,Private,149740,03,14,Central Region,Queenstown
LAKEHOLMZ,"1,110,000","1,593.07",697,21 Apr 2021,86 CORPORATION ROAD #01-14,Resale,Strata,148,"7,500",-,Condominium,1,99 yrs from 29/10/2001,2005,Private,649822,22,64,West Region,Jurong West
RIVERTREES RESIDENCES,"1,680,000","1,356.26","1,239",21 Apr 2021,21 FERNVALE CLOSE #19-01,Resale,Strata,126,"13,333",-,Apartment,1,99 yrs from 28/08/2013,2017,Private,797460,28,79,North East Region,Sengkang
HIGH PARK RESIDENCES,"848,000",667.37,"1,271",21 Apr 2021,27 FERNVALE ROAD #23-32,Resale,Strata,62,"13,677",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797415,28,79,North East Region,Sengkang
WATERBAY,"860,000",753.48,"1,141",21 Apr 2021,47 EDGEFIELD PLAINS #11-14,Resale,Strata,70,"12,286",-,Executive Condominium,1,99 yrs from 02/07/2012,2016,HDB,828713,19,82,North East Region,Punggol
TRE RESIDENCES,"1,410,000",947.23,"1,489",21 Apr 2021,7 GEYLANG EAST AVENUE 1 #06-07,Resale,Strata,88,"16,023",-,Condominium,1,99 yrs from 23/04/2014,2018,HDB,389782,14,38,Central Region,Geylang
ICON,"1,000,000",570.49,"1,753",21 Apr 2021,10 GOPENG STREET #12-12,Resale,Strata,53,"18,868",-,Apartment,1,99 yrs from 29/01/2002,2007,Private,078878,02,07,Central Region,Downtown Core
BAN GUAN PARK,"8,750,000","4,101.08","2,134",21 Apr 2021,32 GREENLEAF VIEW,Resale,Land,381,"22,966",-,Semi-Detached House,1,Freehold,1978,Private,279271,10,27,Central Region,Bukit Timah
SEVEN HOLT ROAD,"3,088,000","1,872.94","1,649",21 Apr 2021,7 HOLT ROAD #02-02,Resale,Strata,174,"17,747",-,Apartment,1,Freehold,2000,HDB,249445,10,24,Central Region,Tanglin
ASPEN LINQ,"765,000",409.03,"1,870",21 Apr 2021,15 INSTITUTION HILL #04-03,Resale,Strata,38,"20,132",-,Apartment,1,999 yrs from 01/07/1841,2016,Private,239669,09,23,Central Region,River Valley
LAGUNA GREEN,"1,528,000","1,216.33","1,256",21 Apr 2021,20 JALAN HAJIJAH #04-17,Resale,Strata,113,"13,522",-,Condominium,1,99 yrs from 13/02/1995,1998,Private,468726,16,46,East Region,Bedok
THE TRUMPS,"970,000","1,280.92",757,21 Apr 2021,1 JALAN KEMBANGAN #01-04,Resale,Strata,119,"8,151",-,Condominium,1,99 yrs from 14/08/2000,2005,Private,419154,14,41,East Region,Bedok
SEMBAWANG HILLS ESTATE,"3,500,000","2,001.03","1,749",21 Apr 2021,14 JALAN MENARONG,Resale,Land,185.9,"18,827",-,Terrace House,1,Freehold,-,Private,577421,20,57,North East Region,Ang Mo Kio
THE NAUTICAL,"1,100,000","1,259.39",873,21 Apr 2021,95 JALAN SENDUDOK #01-52,Resale,Strata,117,"9,402",-,Condominium,1,99 yrs from 29/08/2011,2015,Private,769473,27,76,North Region,Sembawang
EURO-ASIA LODGE,"1,420,000","1,323.97","1,073",21 Apr 2021,96 JOO CHIAT TERRACE #02-04,Resale,Strata,123,"11,545",-,Apartment,1,Freehold,1998,Private,427253,15,42,Central Region,Geylang
PARC OASIS,"1,500,000","1,506.96",995,21 Apr 2021,37 JURONG EAST AVENUE 1 #19-06,Resale,Strata,140,"10,714",-,Condominium,1,99 yrs from 01/12/1991,1994,HDB,609775,22,60,West Region,Jurong East
CARIBBEAN AT KEPPEL BAY,"3,968,000","4,650.05",853,21 Apr 2021,14 KEPPEL BAY DRIVE #09-18,Resale,Strata,432,"9,185",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098642,04,09,Central Region,Bukit Merah
REFLECTIONS AT KEPPEL BAY,"1,405,000",861.12,"1,632",21 Apr 2021,27 KEPPEL BAY VIEW #07-83,Resale,Strata,80,"17,563",-,Condominium,1,99 yrs from 15/03/2006,2011,HDB,098416,04,09,Central Region,Bukit Merah
WATERFRONT ISLE,"1,830,000","1,388.56","1,318",21 Apr 2021,730 BEDOK RESERVOIR ROAD #08-03,Resale,Strata,129,"14,186",-,Condominium,1,99 yrs from 26/11/2009,2015,HDB,479261,16,47,East Region,Bedok
THE GLADES,"689,000",473.62,"1,455",21 Apr 2021,10 BEDOK RISE #11-29,Resale,Strata,44,"15,659",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,469601,16,46,East Region,Bedok
THE SEA VIEW,"2,970,000","1,646.89","1,803",21 Apr 2021,29 AMBER ROAD #06-01,Resale,Strata,153,"19,412",-,Condominium,1,Freehold,2008,HDB,439942,15,43,Central Region,Marine Parade
YEW MEI GREEN,"988,000","1,334.74",740,21 Apr 2021,56 CHOA CHU KANG NORTH 6 #18-34,Resale,Strata,124,"7,968",-,Executive Condominium,1,99 yrs from 01/12/1997,2000,Private,689577,23,68,West Region,Choa Chu Kang
RIVERBANK @ FERNVALE,"1,150,000","1,054.87","1,090",21 Apr 2021,17 FERNVALE CLOSE #05-29,Resale,Strata,98,"11,735",-,Condominium,1,99 yrs from 10/07/2013,2017,HDB,797478,28,79,North East Region,Sengkang
COSTA RHU,"2,220,000","1,646.89","1,348",21 Apr 2021,3 RHU CROSS #06-15,Resale,Strata,153,"14,510",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437433,15,43,Central Region,Kallang
OLEANDER TOWERS,"958,000",861.12,"1,113",21 Apr 2021,913 LORONG 1 TOA PAYOH #24-03,Resale,Strata,80,"11,975",-,Apartment,1,99 yrs from 01/03/1995,1998,Private,319772,12,31,Central Region,Toa Payoh
GEM RESIDENCES,"950,000",570.49,"1,665",21 Apr 2021,1 LORONG 5 TOA PAYOH #16-05,Resale,Strata,53,"17,925",-,Condominium,1,99 yrs from 21/09/2015,2019,Private,319458,12,31,Central Region,Toa Payoh
THE SUNNIFLORA,"970,000",828.83,"1,170",21 Apr 2021,48 LORONG G TELOK KURAU #02-01,Resale,Strata,77,"12,597",-,Apartment,1,Freehold,2005,Private,426231,15,42,East Region,Bedok
MELVILLE PARK,"920,000","1,474.67",624,21 Apr 2021,24 SIMEI STREET 1 #04-01,Resale,Strata,137,"6,715",-,Condominium,1,99 yrs from 01/09/1992,1996,HDB,529946,18,52,East Region,Tampines
THE MORNINGTON,"1,380,000","1,216.33","1,135",21 Apr 2021,16 ST. MICHAEL'S ROAD #08-03,Resale,Strata,113,"12,212",-,Apartment,1,Freehold,2004,HDB,328005,12,32,Central Region,Kallang
CABANA,"1,900,888","2,917.04",652,21 Apr 2021,187 SUNRISE TERRACE,Resale,Strata,271,"7,014",-,Terrace House,1,103 yrs from 23/04/2009,2013,Private,805360,28,80,North East Region,Ang Mo Kio
ELEVEN @ HOLLAND,"2,750,000","3,735.11",736,21 Apr 2021,11 HOLLAND LINK #01-67,Resale,Strata,347,"7,925",-,Semi-Detached House,1,99 yrs from 06/12/2010,2014,Private,275764,10,27,Central Region,Bukit Timah
WATERBAY,"900,000",925.7,972,21 Apr 2021,47 EDGEFIELD PLAINS #02-13,Resale,Strata,86,"10,465",-,Executive Condominium,1,99 yrs from 02/07/2012,2016,HDB,828713,19,82,North East Region,Punggol
THE GLADES,"710,000",473.62,"1,499",21 Apr 2021,18 BEDOK RISE #04-56,Resale,Strata,44,"16,136",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,465410,16,46,East Region,Bedok
COUNTRY PARK CONDOMINIUM,"1,760,000","1,313.21","1,340",21 Apr 2021,39 BEDOK ROAD #04-07,Resale,Strata,122,"14,426",-,Condominium,1,Freehold,2003,Private,469361,16,46,East Region,Bedok
NESS,"615,000",452.09,"1,360",21 Apr 2021,38 LORONG 32 GEYLANG #07-05,Resale,Strata,42,"14,643",-,Apartment,1,Freehold,2015,Private,398298,14,39,Central Region,Geylang
LOYANG VILLAS,"1,480,000","1,614.6",917,21 Apr 2021,301 LOYANG RISE,Resale,Land,150,"9,867",-,Terrace House,1,99 yrs from 01/05/1993,1995,Private,507318,17,50,East Region,Pasir Ris
HUIT,"2,968,000","1,955.82","1,518",21 Apr 2021,8 MENG SUAN ROAD,Resale,Land,181.7,"16,335",-,Terrace House,1,999 yrs from 16/10/1884,2009,Private,779211,26,77,North Region,Yishun
SHELFORD REGENCY,"1,790,000","1,151.75","1,554",21 Apr 2021,65 SHELFORD ROAD #04-10,Resale,Strata,107,"16,729",-,Condominium,1,Freehold,1998,Private,288455,11,28,Central Region,Bukit Timah
THE BROOKS II,"785,000",570.49,"1,376",21 Apr 2021,25 SPRINGSIDE GREEN #04-12,Resale,Strata,53,"14,811",-,Apartment,1,Freehold,2016,HDB,786015,26,78,North Region,Yishun
THE INGLEWOOD,"4,000,000","2,645.79","1,512",21 Apr 2021,85 THE INGLEWOOD,Resale,Land,245.8,"16,273",-,Terrace House,1,Freehold,1989,Private,575102,20,57,Central Region,Bishan
THE BERTH BY THE COVE,"2,575,000","1,883.7","1,367",21 Apr 2021,220 OCEAN DRIVE #04-24,Resale,Strata,175,"14,714",-,Condominium,1,99 yrs from 18/03/2004,2006,Private,098620,04,09,Central Region,Southern Islands
THE ROCHESTER RESIDENCES,"1,820,000","1,302.44","1,397",21 Apr 2021,33 ROCHESTER DRIVE #26-05,Resale,Strata,121,"15,041",-,Apartment,1,99 yrs from 02/02/2005,2011,Private,138638,05,13,Central Region,Queenstown
WATTEN ESTATE,"5,250,000","2,212","2,373",21 Apr 2021,57C SHELFORD ROAD,Resale,Land,205.5,"25,547",-,Terrace House,1,Freehold,2012,Private,286628,11,28,Central Region,Bukit Timah
HIGH PARK RESIDENCES,"818,000",667.37,"1,226",21 Apr 2021,21 FERNVALE ROAD #06-08,Resale,Strata,62,"13,194",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797637,28,79,North East Region,Sengkang
RIO VISTA,"1,100,000","1,248.62",881,21 Apr 2021,12 UPPER SERANGOON VIEW #13-06,Resale,Strata,116,"9,483",-,Condominium,1,99 yrs from 02/01/2001,2004,HDB,534199,19,53,North East Region,Hougang
WATERCOVE,"2,780,000","3,466.01",802,21 Apr 2021,231 WAK HASSAN DRIVE,Sub Sale,Strata,322,"8,634",-,Terrace House,1,Freehold,2019,Private,757543,27,75,North Region,Sembawang
CLEMENTIWOODS CONDOMINIUM,"1,930,000","1,679.18","1,149",21 Apr 2021,86 WEST COAST ROAD #02-34,Resale,Strata,156,"12,372",-,Condominium,1,99 yrs from 07/02/2006,2010,HDB,126818,05,12,West Region,Clementi
ESCADA VIEW,"768,000",775.01,991,21 Apr 2021,53 LENGKONG EMPAT #03-05,Resale,Strata,72,"10,667",-,Condominium,1,Freehold,1997,HDB,417657,14,41,East Region,Bedok
SERENITY PARK,"1,690,000","1,593.07","1,061",21 Apr 2021,157B TAMARIND ROAD #01-02,Resale,Strata,148,"11,419",-,Condominium,1,Freehold,1995,Private,806106,28,80,North East Region,Serangoon
WATERBAY,"855,000",936.47,913,21 Apr 2021,47 EDGEFIELD PLAINS #01-14,Resale,Strata,87,"9,828",-,Executive Condominium,1,99 yrs from 02/07/2012,2016,Private,828713,19,82,North East Region,Punggol
ESPARINA RESIDENCES,"1,215,000","1,001.05","1,214",21 Apr 2021,119 COMPASSVALE BOW #11-19,Resale,Strata,93,"13,065",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,HDB,544817,19,54,North East Region,Sengkang
QUEENS,"1,630,000","1,184.04","1,377",21 Apr 2021,10 STIRLING ROAD #33-06,Resale,Strata,110,"14,818",-,Condominium,1,99 yrs from 16/02/1998,2002,Private,148954,03,14,Central Region,Queenstown
EIGHT RIVERSUITES,"1,050,000",699.66,"1,501",21 Apr 2021,6 WHAMPOA EAST #02-10,Resale,Strata,65,"16,154",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338519,12,33,Central Region,Kallang
THE LAKESHORE,"1,220,000","1,108.69","1,100",21 Apr 2021,31 JURONG WEST STREET 41 #16-33,Resale,Strata,103,"11,845",-,Condominium,1,99 yrs from 22/11/2002,2007,Private,649412,22,64,West Region,Jurong West
STIRLING RESIDENCES,"1,512,000",678.13,"2,230",22 Apr 2021,23 STIRLING ROAD #39-14,New Sale,Strata,63,"24,000",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
THE FLORENCE RESIDENCES,"827,000",484.38,"1,707",22 Apr 2021,81 HOUGANG AVENUE 2 #13-01,New Sale,Strata,45,"18,378",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538859,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"2,058,000","1,345.5","1,530",22 Apr 2021,83 HOUGANG AVENUE 2 #17-12,New Sale,Strata,125,"16,464",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538860,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"1,405,000",936.47,"1,500",22 Apr 2021,95 HOUGANG AVENUE 2 #03-70,New Sale,Strata,87,"16,149",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533754,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"995,000",656.6,"1,515",22 Apr 2021,1 TAMPINES LANE #06-06,New Sale,Strata,61,"16,311",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528482,18,52,East Region,Tampines
TREASURE AT TAMPINES,"2,115,000","1,689.95","1,252",22 Apr 2021,29 TAMPINES LANE #03-101,New Sale,Strata,157,"13,471",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528471,18,52,East Region,Tampines
TREASURE AT TAMPINES,"2,139,000","1,689.95","1,266",22 Apr 2021,29 TAMPINES LANE #06-101,New Sale,Strata,157,"13,624",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528471,18,52,East Region,Tampines
ONE PEARL BANK,"1,658,000",699.66,"2,370",22 Apr 2021,1 PEARL BANK #10-16,New Sale,Strata,65,"25,508",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,N.A,169016,03,16,Central Region,Outram
NORMANTON PARK,"1,209,271",667.37,"1,812",22 Apr 2021,47 NORMANTON PARK #10-12,New Sale,Strata,62,"19,504",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119028,05,11,Central Region,Queenstown
NORMANTON PARK,"932,000",527.44,"1,767",22 Apr 2021,49 NORMANTON PARK #05-25,New Sale,Strata,49,"19,020",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117280,05,11,Central Region,Queenstown
NORMANTON PARK,"2,418,000","1,313.21","1,841",22 Apr 2021,53 NORMANTON PARK #22-41,New Sale,Strata,122,"19,820",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,HDB,117282,05,11,Central Region,Queenstown
THE ANTARES,"1,298,660",731.95,"1,774",22 Apr 2021,23 MATTAR ROAD #05-17,New Sale,Strata,68,"19,098",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,387730,14,38,Central Region,Geylang
SENGKANG GRAND RESIDENCES,"1,764,000","1,033.34","1,707",22 Apr 2021,80 COMPASSVALE BOW #11-37,New Sale,Strata,96,"18,375",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544570,19,54,North East Region,Sengkang
SENGKANG GRAND RESIDENCES,"2,319,200","1,323.97","1,752",22 Apr 2021,86 COMPASSVALE BOW #13-60,New Sale,Strata,123,"18,855",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544573,19,54,North East Region,Sengkang
PARC CLEMATIS,"1,273,000",893.41,"1,425",22 Apr 2021,8E JALAN LEMPENG #23-56,New Sale,Strata,83,"15,337",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128827,05,12,West Region,Clementi
RIVIERE,"3,186,480","1,248.62","2,552",22 Apr 2021,1 JIAK KIM STREET #19-04,New Sale,Strata,116,"27,470",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169423,03,16,Central Region,Singapore River
